# Nghiem giai tich cho phuong trinh truyen nhiet 1D
#
#    j (t)    i (x)               t               x               u           |err|
       121       13    7.261210e+02    1.313131e-01    2.763166e+01    2.890033e-03
       121       14    7.261210e+02    1.414141e-01    2.961432e+01    3.033651e-03
       121       15    7.261210e+02    1.515152e-01    3.156591e+01    3.147283e-03
       121       16    7.261210e+02    1.616162e-01    3.348442e+01    3.257993e-03
       121       17    7.261210e+02    1.717172e-01    3.536792e+01    3.349791e-03
       121       18    7.261210e+02    1.818182e-01    3.721451e+01    3.429179e-03
       121       19    7.261210e+02    1.919192e-01    3.902235e+01    3.493769e-03
       121       20    7.261210e+02    2.020202e-01    4.078963e+01    3.540525e-03
       121       21    7.261210e+02    2.121212e-01    4.251462e+01    3.564166e-03
       121       22    7.261210e+02    2.222222e-01    4.419561e+01    3.585728e-03
       121       23    7.261210e+02    2.323232e-01    4.583099e+01    3.581273e-03
       121       24    7.261210e+02    2.424242e-01    4.741916e+01    3.570756e-03
       121       25    7.261210e+02    2.525253e-01    4.895862e+01    3.532043e-03
       121       26    7.261210e+02    2.626263e-01    5.044787e+01    3.490554e-03
       121       27    7.261210e+02    2.727273e-01    5.188552e+01    3.437089e-03
       121       28    7.261210e+02    2.828283e-01    5.327023e+01    3.378723e-03
       121       29    7.261210e+02    2.929293e-01    5.460071e+01    3.302874e-03
       121       30    7.261210e+02    3.030303e-01    5.587572e+01    3.226975e-03
       121       31    7.261210e+02    3.131313e-01    5.709411e+01    3.138255e-03
       121       32    7.261210e+02    3.232323e-01    5.825477e+01    3.053617e-03
       121       33    7.261210e+02    3.333333e-01    5.935664e+01    2.959613e-03
       121       34    7.261210e+02    3.434343e-01    6.039875e+01    2.852496e-03
       121       35    7.261210e+02    3.535354e-01    6.138017e+01    2.748925e-03
       121       36    7.261210e+02    3.636364e-01    6.230003e+01    2.644421e-03
       121       37    7.261210e+02    3.737374e-01    6.315751e+01    2.545283e-03
       121       38    7.261210e+02    3.838384e-01    6.395189e+01    2.448343e-03
       121       39    7.261210e+02    3.939394e-01    6.468247e+01    2.351251e-03
       121       40    7.261210e+02    4.040404e-01    6.534862e+01    2.262794e-03
       121       41    7.261210e+02    4.141414e-01    6.594977e+01    2.183237e-03
       121       42    7.261210e+02    4.242424e-01    6.648541e+01    2.104653e-03
       121       43    7.261210e+02    4.343434e-01    6.695508e+01    2.031253e-03
       121       44    7.261210e+02    4.444444e-01    6.735839e+01    1.969702e-03
       121       45    7.261210e+02    4.545455e-01    6.769500e+01    1.916403e-03
       121       46    7.261210e+02    4.646465e-01    6.796463e+01    1.870435e-03
       121       47    7.261210e+02    4.747475e-01    6.816705e+01    1.833778e-03
       121       48    7.261210e+02    4.848485e-01    6.830208e+01    1.815492e-03
       121       49    7.261210e+02    4.949495e-01    6.836963e+01    1.808205e-03
       121       50    7.261210e+02    5.050505e-01    6.836963e+01    1.808205e-03
       121       51    7.261210e+02    5.151515e-01    6.830208e+01    1.815492e-03
       121       52    7.261210e+02    5.252525e-01    6.816705e+01    1.833778e-03
       121       53    7.261210e+02    5.353535e-01    6.796463e+01    1.870435e-03
       121       54    7.261210e+02    5.454545e-01    6.769500e+01    1.906403e-03
       121       55    7.261210e+02    5.555556e-01    6.735839e+01    1.959702e-03
       121       56    7.261210e+02    5.656566e-01    6.695508e+01    2.021253e-03
       121       57    7.261210e+02    5.757576e-01    6.648541e+01    2.094653e-03
       121       58    7.261210e+02    5.858586e-01    6.594977e+01    2.173237e-03
       121       59    7.261210e+02    5.959596e-01    6.534862e+01    2.252794e-03
       121       60    7.261210e+02    6.060606e-01    6.468247e+01    2.341251e-03
       121       61    7.261210e+02    6.161616e-01    6.395189e+01    2.438343e-03
       121       62    7.261210e+02    6.262626e-01    6.315751e+01    2.535283e-03
       121       63    7.261210e+02    6.363636e-01    6.230003e+01    2.634421e-03
       121       64    7.261210e+02    6.464646e-01    6.138017e+01    2.728925e-03
       121       65    7.261210e+02    6.565657e-01    6.039875e+01    2.842496e-03
       121       66    7.261210e+02    6.666667e-01    5.935664e+01    2.939613e-03
       121       67    7.261210e+02    6.767677e-01    5.825477e+01    3.033617e-03
       121       68    7.261210e+02    6.868687e-01    5.709411e+01    3.128255e-03
       121       69    7.261210e+02    6.969697e-01    5.587572e+01    3.206975e-03
       121       70    7.261210e+02    7.070707e-01    5.460071e+01    3.292874e-03
       121       71    7.261210e+02    7.171717e-01    5.327023e+01    3.358723e-03
       121       72    7.261210e+02    7.272727e-01    5.188552e+01    3.417089e-03
       121       73    7.261210e+02    7.373737e-01    5.044787e+01    3.470554e-03
       121       74    7.261210e+02    7.474747e-01    4.895862e+01    3.512043e-03
       121       75    7.261210e+02    7.575757e-01    4.741916e+01    3.550756e-03
       121       76    7.261210e+02    7.676768e-01    4.583099e+01    3.561273e-03
       121       77    7.261210e+02    7.777778e-01    4.419561e+01    3.565728e-03
       121       78    7.261210e+02    7.878788e-01    4.251462e+01    3.544166e-03
       121       79    7.261210e+02    7.979798e-01    4.078963e+01    3.510525e-03
       121       80    7.261210e+02    8.080808e-01    3.902235e+01    3.463769e-03
       121       81    7.261210e+02    8.181818e-01    3.721451e+01    3.409179e-03
       121       82    7.261210e+02    8.282828e-01    3.536792e+01    3.329791e-03
       121       83    7.261210e+02    8.383838e-01    3.348442e+01    3.227993e-03
       121       84    7.261210e+02    8.484848e-01    3.156591e+01    3.117283e-03
       121       85    7.261210e+02    8.585859e-01    2.961432e+01    3.013651e-03
       121       86    7.261210e+02    8.686869e-01    2.763166e+01    2.870033e-03
       121       87    7.261210e+02    8.787879e-01    2.561996e+01    2.714472e-03
       121       88    7.261210e+02    8.888889e-01    2.358127e+01    2.535507e-03
       121       89    7.261210e+02    8.989899e-01    2.151773e+01    2.353826e-03
       121       90    7.261210e+02    9.090909e-01    1.943146e+01    2.154910e-03
       121       91    7.261210e+02    9.191919e-01    1.732464e+01    1.941790e-03
       121       92    7.261210e+02    9.292929e-01    1.519948e+01    1.717933e-03
       121       93    7.261210e+02    9.393939e-01    1.305822e+01    1.490234e-03
       121       94    7.261210e+02    9.494949e-01    1.090311e+01    1.252109e-03
       121       95    7.261210e+02    9.595960e-01    8.736402e+00    1.028180e-03
       121       96    7.261210e+02    9.696970e-01    6.560438e+00    7.756126e-04
       121       97    7.261210e+02    9.797980e-01    4.377504e+00    5.201796e-04
       121       98    7.261210e+02    9.898990e-01    2.189916e+00    2.609289e-04
       121       99    7.261210e+02    1.000000e+00    0.000000e+00    0.000000e+00

       122        0    7.321220e+02    0.000000e+00    0.000000e+00    0.000000e+00
       122        1    7.321220e+02    1.010101e-02    2.178127e+00    2.583243e-04
       122        2    7.321220e+02    2.020202e-02    4.353942e+00    5.145531e-04
       122        3    7.321220e+02    3.030303e-02    6.525140e+00    7.681978e-04
       122        4    7.321220e+02    4.040404e-02    8.689418e+00    1.016997e-03
       122        5    7.321220e+02    5.050505e-02    1.084449e+01    1.263560e-03
       122        6    7.321220e+02    6.060606e-02    1.298807e+01    1.492056e-03
       122        7    7.321220e+02    7.070707e-02    1.511790e+01    1.727947e-03
       122        8    7.321220e+02    8.080808e-02    1.723175e+01    1.941786e-03
       122        9    7.321220e+02    9.090909e-02    1.932739e+01    2.151097e-03
       122       10    7.321220e+02    1.010101e-01    2.140263e+01    2.347329e-03
       122       11    7.321220e+02    1.111111e-01    2.345532e+01    2.534938e-03
       122       12    7.321220e+02    1.212121e-01    2.548331e+01    2.702435e-03
       122       13    7.321220e+02    1.313131e-01    2.748451e+01    2.865823e-03
       122       14    7.321220e+02    1.414141e-01    2.945688e+01    3.003930e-03
       122       15    7.321220e+02    1.515152e-01    3.139839e+01    3.116882e-03
       122       16    7.321220e+02    1.616162e-01    3.330705e+01    3.230345e-03
       122       17    7.321220e+02    1.717172e-01    3.518093e+01    3.327982e-03
       122       18    7.321220e+02    1.818182e-01    3.701815e+01    3.406616e-03
       122       19    7.321220e+02    1.919192e-01    3.881688e+01    3.474953e-03
       122       20    7.321220e+02    2.020202e-01    4.057531e+01    3.521835e-03
       122       21    7.321220e+02    2.121212e-01    4.229172e+01    3.554636e-03
       122       22    7.321220e+02    2.222222e-01    4.396441e+01    3.577821e-03
       122       23    7.321220e+02    2.323232e-01    4.559177e+01    3.581641e-03
       122       24    7.321220e+02    2.424242e-01    4.717221e+01    3.570981e-03
       122       25    7.321220e+02    2.525253e-01    4.870423e+01    3.529434e-03
       122       26    7.321220e+02    2.626263e-01    5.018634e+01    3.498617e-03
       122       27    7.321220e+02    2.727273e-01    5.161715e+01    3.456416e-03
       122       28    7.321220e+02    2.828283e-01    5.299532e+01    3.397544e-03
       122       29    7.321220e+02    2.929293e-01    5.431956e+01    3.337644e-03
       122       30    7.321220e+02    3.030303e-01    5.558865e+01    3.262924e-03
       122       31    7.321220e+02    3.131313e-01    5.680141e+01    3.179890e-03
       122       32    7.321220e+02    3.232323e-01    5.795674e+01    3.095180e-03
       122       33    7.321220e+02    3.333333e-01    5.905360e+01    3.005487e-03
       122       34    7.321220e+02    3.434343e-01    6.009100e+01    2.917561e-03
       122       35    7.321220e+02    3.535354e-01    6.106802e+01    2.808912e-03
       122       36    7.321220e+02    3.636364e-01    6.198377e+01    2.716031e-03
       122       37    7.321220e+02    3.737374e-01    6.283746e+01    2.626533e-03
       122       38    7.321220e+02    3.838384e-01    6.362834e+01    2.528670e-03
       122       39    7.321220e+02    3.939394e-01    6.435572e+01    2.441618e-03
       122       40    7.321220e+02    4.040404e-01    6.501896e+01    2.355754e-03
       122       41    7.321220e+02    4.141414e-01    6.561751e+01    2.282940e-03
       122       42    7.321220e+02    4.242424e-01    6.615083e+01    2.206821e-03
       122       43    7.321220e+02    4.343434e-01    6.661849e+01    2.143113e-03
       122       44    7.321220e+02    4.444444e-01    6.702007e+01    2.079876e-03
       122       45    7.321220e+02    4.545455e-01    6.735525e+01    2.024789e-03
       122       46    7.321220e+02    4.646465e-01    6.762372e+01    1.987999e-03
       122       47    7.321220e+02    4.747475e-01    6.782528e+01    1.952405e-03
       122       48    7.321220e+02    4.848485e-01    6.795974e+01    1.937767e-03
       122       49    7.321220e+02    4.949495e-01    6.802700e+01    1.927185e-03
       122       50    7.321220e+02    5.050505e-01    6.802700e+01    1.927185e-03
       122       51    7.321220e+02    5.151515e-01    6.795974e+01    1.937767e-03
       122       52    7.321220e+02    5.252525e-01    6.782528e+01    1.952405e-03
       122       53    7.321220e+02    5.353535e-01    6.762372e+01    1.987999e-03
       122       54    7.321220e+02    5.454545e-01    6.735525e+01    2.024789e-03
       122       55    7.321220e+02    5.555556e-01    6.702007e+01    2.069876e-03
       122       56    7.321220e+02    5.656566e-01    6.661849e+01    2.133113e-03
       122       57    7.321220e+02    5.757576e-01    6.615083e+01    2.196821e-03
       122       58    7.321220e+02    5.858586e-01    6.561751e+01    2.272940e-03
       122       59    7.321220e+02    5.959596e-01    6.501896e+01    2.345754e-03
       122       60    7.321220e+02    6.060606e-01    6.435572e+01    2.431618e-03
       122       61    7.321220e+02    6.161616e-01    6.362834e+01    2.518670e-03
       122       62    7.321220e+02    6.262626e-01    6.283746e+01    2.616533e-03
       122       63    7.321220e+02    6.363636e-01    6.198377e+01    2.706031e-03
       122       64    7.321220e+02    6.464646e-01    6.106802e+01    2.798912e-03
       122       65    7.321220e+02    6.565657e-01    6.009100e+01    2.897561e-03
       122       66    7.321220e+02    6.666667e-01    5.905360e+01    2.995487e-03
       122       67    7.321220e+02    6.767677e-01    5.795674e+01    3.085180e-03
       122       68    7.321220e+02    6.868687e-01    5.680141e+01    3.169890e-03
       122       69    7.321220e+02    6.969697e-01    5.558865e+01    3.242924e-03
       122       70    7.321220e+02    7.070707e-01    5.431956e+01    3.317644e-03
       122       71    7.321220e+02    7.171717e-01    5.299532e+01    3.377544e-03
       122       72    7.321220e+02    7.272727e-01    5.161715e+01    3.436416e-03
