Ket qua tinh toan he phuong trinh sau 999 lan lap:

####################################################################################################

    i             F1              F2              f5              F3              f2              f3              f1              f4               sai_so
  361   -0.000000000 160981678227163732498519337341810114183126381018076848618276417710714145031976460346195968.000000000 -160981678227163732498519337341810114183126381018076848618276417710714145031976460346195968.000000000 -394322969593459534061920807195897620230551180680932856694680632965254196039959749993693184.000000000 278828445777152067431367792473073940470186981843482297434600902456759283064648348909699072.000000000 10000.000000000 557656891554304134862735584946147880940373963686964594869201804913518566129296697819398144.000000000 -482945034681491112686898902662982522551099107394141786135602203102432445258831718992838656.000000000         1.523547e+90
  362   -0.000000000 -278828445777152067431367792473073940470186981843482297434600902456759283064648348909699072.000000000 278828445777152067431367792473073940470186981843482297434600902456759283064648348909699072.000000000 682987417927309438465766897209394386521162423464982753045028451250103999778770360385667072.000000000 -482945034681491112686898902662982522551099107394141786135602203102432445258831718992838656.000000000 10000.000000000 -965890069362982225373797805325965045102198214788283572271204406204864890517663437985677312.000000000 836485337331456089215891231602624728079520897983661879344833307330664529411148164001431552.000000000         2.638861e+90
  363   -0.000000000 482945034681491112686898902662982522551099107394141786135602203102432445258831718992838656.000000000 -482945034681491112686898902662982522551099107394141786135602203102432445258831718992838656.000000000 -1182968908780378602185762421587692860691653542042798570084041898895762588119879249981079552.000000000 836485337331456089215891231602624728079520897983661879344833307330664529411148164001431552.000000000 10000.000000000 1672970674662912178431782463205249456159041795967323758689666614661329058822296328002863104.000000000 -1448835104044473168443378489264051927656737250862247838968352509247877356102299832887017472.000000000         4.570641e+90
  364   -0.000000000 -836485337331456089215891231602624728079520897983661879344833307330664529411148164001431552.000000000 836485337331456089215891231602624728079520897983661879344833307330664529411148164001431552.000000000 2048962253781927976162664254178391879570367127754593220258177153631472039987920432974004224.000000000 -1448835104044473168443378489264051927656737250862247838968352509247877356102299832887017472.000000000 10000.000000000 -2897670208088946336886756978528103855313474501724495677936705018495754712204599665774034944.000000000 2509456011994368041491249403174679997576482598857415612116561121912766948667850726548963328.000000000         7.916582e+90
  365   -0.000000000 1448835104044473168443378489264051927656737250862247838968352509247877356102299832887017472.000000000 -1448835104044473168443378489264051927656737250862247838968352509247877356102299832887017472.000000000 -3548906726341135128088014389863496022088720340847685632498309296449607845662856453577244672.000000000 2509456011994368041491249403174679997576482598857415612116561121912766948667850726548963328.000000000 10000.000000000 5018912023988736082982498806349359995152965197714831224233122243825533897335701453097926656.000000000 -4346505312133419505330135467792155782970211752586743516905057527743632068306899498661052416.000000000         1.371192e+91
  366   -0.000000000 -2509456011994368041491249403174679997576482598857415612116561121912766948667850726548963328.000000000 2509456011994368041491249403174679997576482598857415612116561121912766948667850726548963328.000000000 6146886761345783928487992762535175638711101383263779660774531460894416119963761298922012672.000000000 -4346505312133419505330135467792155782970211752586743516905057527743632068306899498661052416.000000000 10000.000000000 -8693010624266839010660270935584311565940423505173487033810115055487264136613798997322104832.000000000 7528368035983104124473748209524039992729447796572246836349683365738300846003552179646889984.000000000         2.374975e+91
  367   -0.000000000 4346505312133419505330135467792155782970211752586743516905057527743632068306899498661052416.000000000 -4346505312133419505330135467792155782970211752586743516905057527743632068306899498661052416.000000000 -10646720179023406288889740336123264812914481402917337001166683089665730095250944422553059328.000000000 7528368035983104124473748209524039992729447796572246836349683365738300846003552179646889984.000000000 10000.000000000 15056736071966208248947496419048079985458895593144493672699366731476601692007104359293779968.000000000 -13039515936400257611364709236843690602262314877385950447043417382913989646658323434161831936.000000000         4.113577e+91
  368   -0.000000000 -7528368035983104124473748209524039992729447796572246836349683365738300846003552179646889984.000000000 7528368035983104124473748209524039992729447796572246836349683365738300846003552179646889984.000000000 18440660284037352690089675454138303662781624530165619085995349583000154918153658958587363328.000000000 -13039515936400257611364709236843690602262314877385950447043417382913989646658323434161831936.000000000 10000.000000000 -26079031872800518841232207139818488191117911276269021308773855567095605526366147115608965120.000000000 22585104107949312373421244628572119978188343389716740509049050097214902538010656538940669952.000000000         7.124924e+91
  3691809251394333065553493296640760748560207343510400633813116524750123642650624.000000000 13039515936400259420616103569909244095558955638134510654386927783547802763183073557804482560.000000000 -13039515936400259420616103569909244095558955638134510654386927783547802763183073557804482560.000000000 -31940160537070218866669221008369794438743444208752011003500049268997190285752833267659177984.000000000 22585104107949312373421244628572119978188343389716740509049050097214902538010656538940669952.000000000 10000.000000000 45170208215898624746842489257144239956376686779433481018098100194429805076021313077881339904.000000000 -39118547809200771024842733377465518313490303871409291133786741748108155823450220178842845184.000000000         1.234073e+92
  370   -0.000000000 -22585104107949312373421244628572119978188343389716740509049050097214902538010656538940669952.000000000 22585104107949312373421244628572119978188343389716740509049050097214902538010656538940669952.000000000 55321980852112050833263449030152697015158310547502616428612007146465212288361976381191487488.000000000 -39118547809200771024842733377465518313490303871409291133786741748108155823450220178842845184.000000000 10000.000000000 -78237095618401542049685466754931036626980607742818582267573483496216311646900440357685690368.000000000 67755312323847933501760945219585252947971748647653101112460129490377081380982469369536708608.000000000         2.137477e+92
